group,gender,spk_id,user_id,batch_id,audio_id,sentence,audio,duration_seconds,source_file
NM,M,Spk2,U_cadfd8e08e,50_75,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_25,alikwete icitetekelo muli ena icisesha impili,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_25_50_75.wav,3.562,native_male.csv
NM,M,Spk2,U_cadfd8e08e,75_100,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_1,nshacibikako na mano yakucenjela ukukanapepeela mu cimuni,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_1_75_100.wav,4.017,native_male.csv
NM,M,Spk2,U_cadfd8e08e,75_100,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_2,westmere na ine twalibweleko pa numa yakwakita kwa kubalilapo kabili twatontonkenye ukuti nalimo amoneke kwati aleitwishika,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_2_75_100.wav,10.275,native_male.csv
NM,M,Spk2,U_cadfd8e08e,75_100,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_3,ukwisula na maka apakwingilila lye tenti robin afulumwike na icipe cakwe no kupunda apakalamba,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_3_75_100.wav,7.628,native_male.csv
NM,M,Spk2,U_cadfd8e08e,75_100,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_4,efyapundile  servadac ukwabula ukusesha amenso yakwe pali telesukopo,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_4_75_100.wav,5.508,native_male.csv
NM,M,Spk2,U_cadfd8e08e,75_100,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_5,ifimenwa fya goba tafimena pa muulu wa tuncindu lelo fimena panshi ya mushili pa mishila yapala iya mumbu teifyo,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_5_75_100.wav,10.124,native_male.csv
NM,M,Spk2,U_cadfd8e08e,75_100,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_6,nalasenda iloba lyafita no tupimfya twa pensulo cisuma,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_6_75_100.wav,4.319,native_male.csv
NM,M,Spk2,U_cadfd8e08e,75_100,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_7,nga kusunga umulapo umo afwile ukulofya cimo pafilenga alesekelela ukukonka na intanda sha mweo wakwe fyasobelwa,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_7_75_100.wav,10.066,native_male.csv
NM,M,Spk2,U_cadfd8e08e,75_100,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_8,kabili nailandila nacibipisha ukuti efyo cili,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_8_75_100.wav,3.866,native_male.csv
NM,M,Spk2,U_cadfd8e08e,75_100,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_9,mwampele bacinelubali babili ndefwaya ukupanga ba pabula imiku ibili bushe niwe horatio hamlet alelanda,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_9_75_100.wav,9.474,native_male.csv
NM,M,Spk2,U_cadfd8e08e,75_100,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_10,bamwipwishe ukwisabamona ku musumba wa chelsea kabili balandile ifyo batemwa hilda,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_10_75_100.wav,5.561,native_male.csv
NM,M,Spk2,U_cadfd8e08e,75_100,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_11,ee kuli fimo fyonse efyalandile rachael mukwangufyanya alelolesha ne nkanshi iluba aleyalanganya ku tukondo kwakwe,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_11_75_100.wav,8.998,native_male.csv
NM,M,Spk2,U_cadfd8e08e,75_100,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_12,muli ubu ubumi bwandi ubwabafye fimo fiine kulya kucitika kwaliweme saana,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_12_75_100.wav,5.352,native_male.csv
NM,M,Spk2,U_cadfd8e08e,75_100,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_13,mukwangufyanya alimumfwile pa ciibi cine takwali apakufulumukila apali ponse,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_13_75_100.wav,5.782,native_male.csv
NM,M,Spk2,U_cadfd8e08e,75_100,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_14,ee lyena fimo ificililepo fimo ifikulu saana nkashininkisha ukukonka nelyo lyena kuti bansungila bwino kwisa,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_14_75_100.wav,8.87,native_male.csv
NM,M,Spk2,U_cadfd8e08e,75_100,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_15,kulya ciifwika amashiwi yakucifisa ne nsalu yacilangililo,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_15_75_100.wav,4.017,native_male.csv
NM,M,Spk2,U_cadfd8e08e,75_100,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_16,lelo nalishombweke no uyu munandi kabili nshaishibe ukuti aleteya mulufyengo mu nshita yabubili iya cangalo,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_16_75_100.wav,8.092,native_male.csv
NM,M,Spk2,U_cadfd8e08e,75_100,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_17,imibele yabo yalyalwike ukukonka amashuko ayaishile yaleyaluka mukukwata na mukubulwa,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_17_75_100.wav,6.792,native_male.csv
NM,M,Spk2,U_cadfd8e08e,75_100,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_18,mpundu munankwe acitile ifyo ashatemenwe kabili apilibwile icikope cakwe ukulosha ku cibumba,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_18_75_100.wav,7.488,native_male.csv
NM,M,Spk2,U_cadfd8e08e,75_100,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_19,nalikutemwa mukukakuka ilyo abaume baletulukusha ukucita icilungeme nalikutemwa mukupwililika ilyo bafuma ku kutashiwa,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_19_75_100.wav,10.739,native_male.csv
NM,M,Spk2,U_cadfd8e08e,75_100,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_20,alafwaya ukuupa hilda iyi imyaka itatuno kucilapo,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_20_75_100.wav,4.772,native_male.csv
NM,M,Spk2,U_cadfd8e08e,75_100,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_21,baba pa cifyala wamona bonse tuli bafyala,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_21_75_100.wav,3.17,native_male.csv
NM,M,Spk2,U_cadfd8e08e,75_100,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_22,pepa tukonke no wandi na baume bakwa shikulu wabakapokola,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_22_75_100.wav,5.793,native_male.csv
NM,M,Spk2,U_cadfd8e08e,75_100,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_23,nshakuwamina ukufikapo kabili ufwile watalushiwa ku kukowela kwa mikalile iyaikatana,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_23_75_100.wav,7.105,native_male.csv
NM,M,Spk2,U_cadfd8e08e,75_100,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_24,bushe akumanishe shani ukubomba munshila iishaiwamina,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_24_75_100.wav,3.564,native_male.csv
NM,M,Spk2,U_cadfd8e08e,75_100,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_25,tawaishibako umo pali bacon na tallow kandulo teti ulande amalyashi yapa mitanto,Bemba_NM_Spk2_U_cadfd8e08e_Utterance_25_75_100.wav,6.699,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,50_75,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_1,ulucelo umusha wakwe na umubomfi uwamu ng'anda balisaingila,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_1_50_75.wav,5.525,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,50_75,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_2,balimusha lilya pantu kalinda wa cifungo alifika pakuti  esule ifibi na ukubashindika ku ofeshi,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_2_50_75.wav,10.655,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,50_75,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_3,tabby alibasakamene ilyo bali abaice eco takuli na umbi uwingabasakamana mu kulwala na mubukote.,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_3_50_75.wav,8.39,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,50_75,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_4,ukansanga ndelanda ukwabula ukuleka pa baume bane abena taitani turner na tintoret munshila imo iine,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_4_50_75.wav,7.67,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,50_75,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_5,calishimikwa ukuti george aliteyele icangalo bwino kabili alishintilile pa calo pakuti atunguluke,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_5_50_75.wav,8.15,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,50_75,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_6,bushe alayamba ukushitisha amanyushipepala ku bena kick a poos,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_6_50_75.wav,4.85,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,50_75,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_7,kunse ya mushi mu mutengo mwaiminine umuti uusuma uwa uwamufiili,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_7_50_75.wav,6.575,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,50_75,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_8,mufumye kunse ya thorkel kabili leka omfwe ulupanga lobe,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_8_50_75.wav,4.28,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,50_75,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_9,ilyo baali panse unc yaiswilefye icibi no kwamba ukushila inshila,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_9_50_75.wav,6.575,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,50_75,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_10,ayambile ukuilishanya kwalubanalubana pa ndoshi yalubile ku numa ya nsalu yali ku kuso,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_10_50_75.wav,8.045,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,50_75,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_11,nalaipusha ifishiletunganishiwanapo lelo mfwile ukukwatapo fimo,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_11_50_75.wav,7.46,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,50_75,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_12,pa numafye bwaila amalampi yamutuntula  ninshi yayaka pa mulu palya kabili palya pa ncende yakuselausha iya bucilende,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_12_50_75.wav,11.36,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,50_75,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_13,mukwangufyanya ukufika apo amakasa yakwe yengapesha ukumutwala servadac alikumanishe ukufika pa mpela yaputula ulubali lwatwa apo ulupili lwapwilila,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_13_50_75.wav,10.31,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,50_75,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_14,isa twalanwa kofi mu muputule umbi kabili kuti wapepa na fwaka,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_14_50_75.wav,3.635,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,50_75,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_15,lubali lumbi tatulingile ukubamona kwati balibipa saana icakuti twalasakamikwa,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_15_50_75.wav,6.2,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,50_75,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_16,nshakutulwike ilya nshita ifyo umulimo wa kupyunga wacindama,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_16_50_75.wav,4.145,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,50_75,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_17,namfumu wa musumba wa southbridge aeba shikulu reggie mukwai reggie finshi wacilalanda,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_17_50_75.wav,8.27,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,50_75,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_18,kabili mfwile nayambila na mashiwi yamafundisho ya cisumino ayakalandwa na umo uuleilandila kwati nalimo alelanda ku muntu,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_18_50_75.wav,8.139,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,50_75,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_19,ukupya ukwabula ukupwa ukupupukila mulya mwine epashintilila ukupapusha kwa muntu wacenjela,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_19_50_75.wav,8.406,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,50_75,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_20,ee eico batile lelo finshi ningatontonkanya ifyali no kubipilako,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_20_50_75.wav,5.96,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,50_75,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_21,nasenda ifi nga icasuko kabili nashila ba polofesa ukuti basume imilomo no kulolela,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_21_50_75.wav,5.855,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,50_75,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_22,nshakwete umwenso nangu umo nga nalibombelefye bwino efyalandile cilumendo umo umukote ukwabula ukusakamana,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_22_50_75.wav,7.205,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,50_75,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_23,mita yalitwalilile ukubombafye bwino mu 1899 kabili nalimo ukufikafye na ku kupwa kwa mwanda wa myaka,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_23_50_75.wav,8.87,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,50_75,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_24,keswick mu mweshi wa kutumpu pa 22 inshita 18 37 mukwai ba bamama,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_24_50_75.wav,6.65,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,50_75,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_25,alikwete icitetekelo muli ena icisesha impili,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_25_50_75.wav,3.695,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,75_100,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_1,nshacibikako na mano yakucenjela ukukanapepeela mu cimuni,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_1_75_100.wav,5.885,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,75_100,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_2,westmere na ine twalibweleko pa numa yakwakita kwa kubalilapo kabili twatontonkenye ukuti nalimo amoneke kwati aleitwishika,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_2_75_100.wav,7.7,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,75_100,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_3,ukwisula na maka apakwingilila lye tenti robin afulumwike na icipe cakwe no kupunda apakalamba,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_3_75_100.wav,5.6,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,75_100,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_4,efyapundile  servadac ukwabula ukusesha amenso yakwe pali telesukopo,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_4_75_100.wav,4.205,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,75_100,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_5,ifimenwa fya goba tafimena pa muulu wa tuncindu lelo fimena panshi ya mushili pa mishila yapala iya mumbu teifyo,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_5_75_100.wav,10.16,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,75_100,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_6,nalasenda iloba lyafita no tupimfya twa pensulo cisuma,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_6_75_100.wav,4.85,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,75_100,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_7,nga kusunga umulapo umo afwile ukulofya cimo pafilenga alesekelela ukukonka na intanda sha mweo wakwe fyasobelwa,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_7_75_100.wav,10.295,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,75_100,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_8,kabili nailandila nacibipisha ukuti efyo cili,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_8_75_100.wav,3.845,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,75_100,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_9,mwampele bacinelubali babili ndefwaya ukupanga ba pabula imiku ibili bushe niwe horatio hamlet alelanda,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_9_75_100.wav,7.51,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,75_100,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_10,bamwipwishe ukwisabamona ku musumba wa chelsea kabili balandile ifyo batemwa hilda,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_10_75_100.wav,5.497,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,75_100,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_11,ee kuli fimo fyonse efyalandile rachael mukwangufyanya alelolesha ne nkanshi iluba aleyalanganya ku tukondo kwakwe,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_11_75_100.wav,8.639,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,75_100,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_12,muli ubu ubumi bwandi ubwabafye fimo fiine kulya kucitika kwaliweme saana,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_12_75_100.wav,5.825,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,75_100,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_13,mukwangufyanya alimumfwile pa ciibi cine takwali apakufulumukila apali ponse,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_13_75_100.wav,5.345,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,75_100,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_14,ee lyena fimo ificililepo fimo ifikulu saana nkashininkisha ukukonka nelyo lyena kuti bansungila bwino kwisa,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_14_75_100.wav,8.42,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,75_100,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_15,kulya ciifwika amashiwi yakucifisa ne nsalu yacilangililo,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_15_75_100.wav,4.43,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,75_100,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_16,lelo nalishombweke no uyu munandi kabili nshaishibe ukuti aleteya mulufyengo mu nshita yabubili iya cangalo,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_16_75_100.wav,8.205,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,75_100,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_17,imibele yabo yalyalwike ukukonka amashuko ayaishile yaleyaluka mukukwata na mukubulwa,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_17_75_100.wav,6.092,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,75_100,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_18,mpundu munankwe acitile ifyo ashatemenwe kabili apilibwile icikope cakwe ukulosha ku cibumba,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_18_75_100.wav,5.78,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,75_100,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_19,nalikutemwa mukukakuka ilyo abaume baletulukusha ukucita icilungeme nalikutemwa mukupwililika ilyo bafuma ku kutashiwa,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_19_75_100.wav,7.715,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,75_100,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_20,alafwaya ukuupa hilda iyi imyaka itatuno kucilapo,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_20_75_100.wav,3.305,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,75_100,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_21,baba pa cifyala wamona bonse tuli bafyala,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_21_75_100.wav,2.615,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,75_100,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_22,pepa tukonke no wandi na baume bakwa shikulu wabakapokola,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_22_75_100.wav,4.085,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,75_100,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_23,nshakuwamina ukufikapo kabili ufwile watalushiwa ku kukowela kwa mikalile iyaikatana,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_23_75_100.wav,6.17,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,75_100,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_24,bushe akumanishe shani ukubomba munshila iishaiwamina,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_24_75_100.wav,3.86,native_male.csv
NM,M,Spk2,U_6a6ba09fcd,75_100,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_25,tawaishibako umo pali bacon na tallow kandulo teti ulande amalyashi yapa mitanto,Bemba_NM_Spk2_U_6a6ba09fcd_Utterance_25_75_100.wav,4.565,native_male.csv
NM,M,Spk10,U_71b88d963b,950_975,Bemba_NM_Spk10_U_71b88d963b_Utterance_1,wisakamana sizzle wemutemwikwa fikapita  fyonse nomba line,Bemba_NM_Spk10_U_71b88d963b_Utterance_1_950_975.wav,4.133,native_male.csv
NM,M,Spk10,U_71b88d963b,950_975,Bemba_NM_Spk10_U_71b88d963b_Utterance_2,isa isa ninaka saana ukufumapo kobe,Bemba_NM_Spk10_U_71b88d963b_Utterance_2_950_975.wav,4.203,native_male.csv
NM,M,Spk10,U_71b88d963b,950_975,Bemba_NM_Spk10_U_71b88d963b_Utterance_3,mukushipa kabili mukuipelesha alindwila ubulwikabili ici na fimbipo nshakatiine,Bemba_NM_Spk10_U_71b88d963b_Utterance_3_950_975.wav,6.943,native_male.csv
NM,M,Spk10,U_71b88d963b,950_975,Bemba_NM_Spk10_U_71b88d963b_Utterance_4,ubu ubwishibilo cibukisho munshila imo munshila imbi te cibukisho,Bemba_NM_Spk10_U_71b88d963b_Utterance_4_950_975.wav,5.526,native_male.csv
NM,M,Spk10,U_71b88d963b,950_975,Bemba_NM_Spk10_U_71b88d963b_Utterance_5,ilyo imfumu yaisa mu calo bonse balabilikisha abati vive le roi,Bemba_NM_Spk10_U_71b88d963b_Utterance_5_950_975.wav,5.898,native_male.csv
NM,M,Spk10,U_71b88d963b,950_975,Bemba_NM_Spk10_U_71b88d963b_Utterance_6,balanda abati ulubuto lupangwa na kandulo e lubuto lwawamisha mu calo,Bemba_NM_Spk10_U_71b88d963b_Utterance_6_950_975.wav,5.341,native_male.csv
NM,M,Spk10,U_71b88d963b,950_975,Bemba_NM_Spk10_U_71b88d963b_Utterance_7,icilumba cendela pamo na cilya cikope cakile mukushibata camwibukishe umucinshi ubwe ofeshi akene,Bemba_NM_Spk10_U_71b88d963b_Utterance_7_950_975.wav,7.407,native_male.csv
NM,M,Spk10,U_71b88d963b,950_975,Bemba_NM_Spk10_U_71b88d963b_Utterance_8,ndelanda nati nawishiba ifyo ifi filepilibula kabili ufwile ukutweba,Bemba_NM_Spk10_U_71b88d963b_Utterance_8_950_975.wav,4.505,native_male.csv
NM,M,Spk10,U_71b88d963b,950_975,Bemba_NM_Spk10_U_71b88d963b_Utterance_9,bartley atampile ilyo hilda alishishe ka belu kanoono akaali ku mbali yakwe yangu ine mulandu nshi wacicitila ifyo,Bemba_NM_Spk10_U_71b88d963b_Utterance_9_950_975.wav,12.458,native_male.csv
NM,M,Spk10,U_71b88d963b,950_975,Bemba_NM_Spk10_U_71b88d963b_Utterance_10,alemoneka kwati afwaya ukusekesha abantu ukwabula ukwiluka amaka akwete,Bemba_NM_Spk10_U_71b88d963b_Utterance_10_950_975.wav,5.666,native_male.csv
NM,M,Spk10,U_71b88d963b,950_975,Bemba_NM_Spk10_U_71b88d963b_Utterance_11,ndemona ninshi ndekwafwilisha nga nakufumya mu ncende ya musango uyu,Bemba_NM_Spk10_U_71b88d963b_Utterance_11_950_975.wav,5.039,native_male.csv
NM,M,Spk10,U_71b88d963b,950_975,Bemba_NM_Spk10_U_71b88d963b_Utterance_12,ndalikeni pali beti yenu yatalala kabili nsheni mwekusanika kwandi ukwingi,Bemba_NM_Spk10_U_71b88d963b_Utterance_12_950_975.wav,6.78,native_male.csv
NM,M,Spk10,U_71b88d963b,950_975,Bemba_NM_Spk10_U_71b88d963b_Utterance_13,umfwikishe aya mashiwi pantu nayesulamo icisansamushi a kampingu wacenwa,Bemba_NM_Spk10_U_71b88d963b_Utterance_13_950_975.wav,5.991,native_male.csv
NM,M,Spk10,U_71b88d963b,950_975,Bemba_NM_Spk10_U_71b88d963b_Utterance_14,kwati ni shikulu wacaice nangu cakuti ndi mwaume umukote,Bemba_NM_Spk10_U_71b88d963b_Utterance_14_950_975.wav,5.341,native_male.csv
NM,M,Spk10,U_71b88d963b,950_975,Bemba_NM_Spk10_U_71b88d963b_Utterance_15,ulemoneka kwati nausakamana yama wandi ukubalolekesha mukutwalilila na ikalshi lyabo lili pa menso nabasakamana,Bemba_NM_Spk10_U_71b88d963b_Utterance_15_950_975.wav,9.554,native_male.csv
NM,M,Spk10,U_71b88d963b,950_975,Bemba_NM_Spk10_U_71b88d963b_Utterance_16,abantu tabafwile ukutunganya ifyo lesa aba,Bemba_NM_Spk10_U_71b88d963b_Utterance_16_950_975.wav,4.667,native_male.csv
NM,M,Spk10,U_71b88d963b,950_975,Bemba_NM_Spk10_U_71b88d963b_Utterance_17,elyo apwishishishe alexander asantamwike ukufuma mumantontonkanyo,Bemba_NM_Spk10_U_71b88d963b_Utterance_17_950_975.wav,4.667,native_male.csv
NM,M,Spk10,U_71b88d963b,950_975,Bemba_NM_Spk10_U_71b88d963b_Utterance_18,ama awala yapitile no kunaka ukwingi kabili ukusela kuti kwaumfwika pa cibumba,Bemba_NM_Spk10_U_71b88d963b_Utterance_18_950_975.wav,6.943,native_male.csv
